,group,mol
17159,001377,"[4,5,6,7-TETRABROMO-2-(DIMETHYLAMINO)-1H-BENZIMIDAZOL-1-YL]ACETIC"
17160,001377,ACID
17161,001377,K66
17162,001379,1
17163,001379,0.01111
17164,001379,3-{5-OXO-3-[1-(PIPERIDIN-4-YL)-1H-PYRAZOL-4-YL]-5HBENZO[
17165,001379,"4,5]CYCLOHEPTA[1,2-B]PYRIDIN-7-YL}-N-(PYRIDIN-2-"
17166,001379,YLMETHYL)PROPANAMIDE
17167,001379,Q6W
17168,001380,1
17169,001380,0.00962
17170,001380,2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO
17171,001380,"-1,3,5-TRIAZINE"
17172,001380,ATZ
17173,001381,1
17174,001381,0.00062
17175,001381,PHENYLETHANE
17176,001381,BORONIC
17177,001381,ACID
17178,001381,PBA
17179,001383,1
17180,001383,0.00243
17181,001383,"4-[(E)-2-(4-AMINOPHENYL)ETHENYL]-2,6-DIBROMOANILINE"
17182,001383,IW5
17183,001385,1
17184,001385,0.00680
17185,001385,(2-THIOPHEN-2-YLPHENYL)METHANOL
17186,001385,F69
17187,001386,1
17188,001386,0.02778
17189,001386,3-AMINOBENZAMIDE
17190,001386,3AB
17191,001387,1
17192,001387,0.00735
17193,001387,1-{[3-(4-{[(2R)-4-(5-FLUORO-2-METHOXYPHENYL)-2-HYDROXY-4-METHYL-2-
17194,001387,(TRIFLUOROMETHYL)PENTYL]AMINO}-6-METHYL-1H-INDAZOL-1-
17195,001387,YL)PHENYL]CARBONYL}-D-PROLINAMIDE
17196,001387,JZN
17197,001389,1
17198,001389,0.01667
17199,001389,"3-[(1E)-BUT-1-EN-1-YL]-1-(2,2-DIPHOSPHONOETHYL)PYRIDINIUM"
17200,001389,PB6
17201,001390,1
17202,001390,0.00146
17203,001390,"(4,5,6,7-TETRABROMO-1H-BENZIMIDAZOL-1-YL)ACETIC"
17204,001390,ACID
17205,001390,K68
17206,001391,1
17207,001391,0.16667
17208,001391,"N-ETHYL-N'-(1-METHYLETHYL)-6-(METHYLSULFANYL)-1,3,5-TRIAZINE-2,4-"
17209,001391,DIAMINE
17210,001391,RYN
17211,001392,1
17212,001392,0.00062
17213,001392,"1-(3-(5-OXO-4,5-DIHYDRO-1H-1,2,4-TRIAZOL-3-YL)PHENYL)-6-(2'-"
17214,001392,"(PYRROLIDIN-1-YLMETHYL)BIPHENYL-4-YL)-3-(TRIFLUOROMETHYL)-5,6-"
17215,001392,"DIHYDRO-1H-PYRAZOLO[3,4-C]PYRIDIN-7(4H)-ONE"
17216,001392,LGL
17217,001393,1
17218,001393,0.00952
17219,001393,"[(R)-(2,4-DICHLOROPHENYL)(SULFANYL)METHYL]PHOSPHONICACID"
17220,001393,SDF
17221,001394,1
17222,001394,0.01176
17223,001394,QUINOLIN-6-AMINE
17224,001394,ES5
17225,001395,1
17226,001395,0.01176
17227,001395,5-HYDROXY-NICOTINAMIDE-ADENINE-DINUCLEOTIDE
17228,001395,PHOSPHATE
17229,001395,NJP
17230,001396,1
17231,001396,0.00243
17232,001396,"4-[(E)-2-(3-AMINOPHENYL)ETHENYL]-2,6-DIBROMOANILINE"
17233,001396,IW4
17234,001398,1
17235,001398,0.00243
17236,001398,"2,6-DIBROMO-4-[2-(2,6-DICHLOROPHENYL)ETHYL]PHENOL"
17237,001398,IW2
17238,001399,1
17239,001399,0.00243
17240,001399,"1,4,7,10-TETRAAZACYCLODODECANE"
17241,001399,YCN
17242,001400,1
17243,001400,0.00417
17244,001400,"2,5-DIHYDROXYBENZENESULFONIC"
17245,001400,ACID
17246,001400,DBX
17247,001401,1
17248,001401,0.00417
17249,001401,2-SULFANYLBENZOIC
17250,001401,ACID
17251,001401,JKE
17252,001403,1
17253,001403,0.03333
17254,001403,3-CARBOXYPROPYL-COENZYME
17255,001403,A
17256,001403,3CP
17257,001404,1
17258,001404,0.00610
17259,001404,(5-THIOPHEN-2-YLISOXAZOL-3-YL)METHANOL
17260,001404,3MQ
17261,001405,1
17262,001405,0.00275
17263,001405,N-(3-METHYLISOTHIAZOL-5-YL)-3-(1-METHYL-1H-PYRAZOL-4-YL)-5-[(3R)-
17264,001405,"PIPERIDIN-3-YL]PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE"
17265,001405,MI5
17266,001408,1
17267,001408,0.02326
17268,001408,"(2S,3S,4R,5R,6R)-5-(ACETYLAMINO)-6-{[(S)-{[(S)-{[(2S,3R,4S,5R)-5-"
17269,001408,"(2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL)-3,4-"
17270,001408,DIHYDROXYTETRAHYDROFURAN-2-
17271,001408,YL]METHOXY}(HYDROXY)PHOSPHORYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-3-
17272,001408,HYDROXY-4-{[(1E)-{3-HYDROXY-2-METHYL-5-
17273,001408,[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYLIDENE]AMINO}TETRAHYDRO-2HPYRAN-
17274,001408,2-CARBOXYLIC
17275,001408,ACID
17276,001408,UD0
17277,001409,1
17278,001409,0.03333
17279,001409,METHYLMALONYL(CARBADETHIA)-COENZYME
17280,001409,A
17281,001409,MCD
17282,001410,1
17283,001410,0.00302
17284,001410,"6-CHLORO-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE"
17285,001410,"1,1-"
17286,001410,DIOXIDE
17287,001410,HCZ
17288,001412,1
17289,001412,0.00248
17290,001412,2-AZIDO-N-(2-SULFANYLETHYL)ETHANAMIDE
17291,001412,DA9
17292,001413,1
17293,001413,0.03125
17294,001413,"N-{(1S,2S)-1-BENZYL-3-[(4R)-5,5-DIMETHYL-4-{[(1R)-1,2,2-"
17295,001413,"TRIMETHYLPROPYL]CARBAMOYL}-1,3-THIAZOLIDIN-3-YL]-2-HYDROXY-3-"
17296,001413,OXOPROPYL}-3-METHYL-N~2~-{(2S)-2-[(MORPHOLIN-4-YLACETYL)AMINO]-2-
17297,001413,PHENYLACETYL}-L-VALINAMIDE
17298,001413,E17
17299,001415,1
17300,001415,0.25000
17301,001415,BENZOYL
17302,001415,COENZYME
17303,001415,A
17304,001415,BYC
17305,001416,1
17306,001416,0.00243
17307,001416,"2,6-DIBROMO-4-[(E)-2-(2,6-DICHLOROPHENYL)ETHENYL]PHENOL"
17308,001416,IW1
17309,001418,1
17310,001418,0.02083
17311,001418,PHENYLACETYL
17312,001418,COENZYME
17313,001418,A
17314,001418,FAQ
17315,001419,1
17316,001419,0.02083
17317,001419,"[2,2,5,5-TETRAMETHYL-3,4-BIS(SULFANYLMETHYL)-2,5-DIHYDRO-1H-PYRROL-"
17318,001419,1-YL]OXIDANYL
17319,001419,RADICAL
17320,001419,RXR
17321,001420,1
17322,001420,0.03030
17323,001420,"(3R,5S,9R,21S)-1-[(2R,3S,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-4-"
17324,001420,"HYDROXY-3-(PHOSPHONOOXY)TETRAHYDROFURAN-2-YL]-3,5,9,21-"
17325,001420,"TETRAHYDROXY-8,8-DIMETHYL-10,14,19-TRIOXO-2,4,6-TRIOXA-18-THIA-"
17326,001420,"11,15-DIAZA-3,5-DIPHOSPHATRICOSAN-23-OIC"
17327,001420,ACID
17328,001420,"3,5-DIOXIDE"
17329,001420,HGG
17330,001421,1
17331,001421,0.00173
17332,001421,2-PROPYLPHENOL
17333,001421,JZ4
17334,001423,1
17335,001423,0.02326
17336,001423,"(2S,3S,4R,5R,6R)-5-(ACETYLAMINO)-6-{[(R)-{[(S)-{[(2R,3S,4R,5R)-5-"
17337,001423,"(2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL)-3,4-"
17338,001423,DIHYDROXYTETRAHYDROFURAN-2-
17339,001423,YL]METHOXY}(HYDROXY)PHOSPHORYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-3-
17340,001423,HYDROXY-4-{[(1E)-{3-HYDROXY-2-METHYL-5-
17341,001423,[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYLIDENE]AMINO}TETRAHYDRO-2HPYRAN-
17342,001423,2-CARBOXYLIC
17343,001423,ACID
17344,001423,(NON-PREFERRED
17345,001423,NAME)
17346,001423,ULP
17347,001424,1
17348,001424,0.01149
17349,001424,"(2R,3AR,10Z,11AS,12AR,14AR)-N-(CYCLOPROPYLSULFONYL)-2-({7-METHOXY-"
17350,001424,"8-METHYL-2-[4-(1-METHYLETHYL)-1,3-THIAZOL-2-YL]QUINOLIN-4-YL}OXY)-"
17351,001424,"5-METHYL-4,14-DIOXO-2,3,3A,4,5,6,7,8,9,11A,12,13,14,14ATETRADECAHYDROCYCLOPENTA["
17352,001424,"C]CYCLOPROPA[G][1,6]DIAZACYCLOTETRADECINE-"
17353,001424,12A(1H)-CARBOXAMIDE
17354,001424,30B
17355,001425,1
17356,001425,0.06250
17357,001425,BENZYLPHOSPHONIC
17358,001425,ACID
17359,001425,B85
17360,001426,1
17361,001426,0.04545
17362,001426,"[3,3'-(7,12-DIETHYL-3,8,13,17-TETRAMETHYLPORPHYRIN-2,18-DIYLKAPPA~"
17363,001426,"4~N~21~,N~22~,N~23~,N~24~)DIPROPANOATO(2-)]RUTHENIUM"
17364,001426,RUR
17365,001427,1
17366,001427,0.04762
17367,001427,TRIFLUOROACETONYL
17368,001427,COENZYME
17369,001427,A
17370,001427,COF
17371,001429,1
17372,001429,0.00173
17373,001429,2-ETHYLPHENOL
17374,001429,JZ1
17375,001430,1
17376,001430,0.01351
17377,001430,ANTHRANILOYL-COENZYME
17378,001430,A
17379,001430,COW
17380,001431,1
17381,001431,0.12500
17382,001431,"2-AMINO-1,5-DIHYDROPTERIDINE-4,6-DIONE"
17383,001431,XTN
17384,001432,1
17385,001432,0.00980
17386,001432,"(2R)-6,8-DICHLORO-7-(2-METHYLPROPOXY)-2-(TRIFLUOROMETHYL)-2HCHROMENE-"
17387,001432,3-CARBOXYLIC
17388,001432,ACID
17389,001432,D72
17390,001433,1
17391,001433,0.00962
17392,001433,"2-CHLORO-4-ETHYLAMINO-6-(S(-)-2'-CYANO-4-BUTYLAMINO)-1,3,5-TRIAZINE"
17393,001433,CEB
17394,001434,1
17395,001434,0.00962
17396,001434,"2-CHLORO-4-ETHYLAMINO-6-(R(+)-2'-CYANO-4-BUTYLAMINO)-1,3,5-TRIAZINE"
17397,001434,CET
17398,001435,1
17399,001435,0.00962
17400,001435,"(3E)-4-(2,6,6-TRIMETHYLCYCLOHEX-1-EN-1-YL)BUT-3-EN-2-ONE"
17401,001435,ID3
17402,001436,1
17403,001436,0.04000
17404,001436,1-HYDRAZINOPHTHALAZINE
17405,001436,HLZ
17406,001437,1
17407,001437,0.00257
17408,001437,"2-METHOXYCYCLOHEXA-2,5-DIENE-1,4-DIONE"
17409,001437,MCW
17410,001439,1
17411,001439,0.04167
17412,001439,"2,7-DIHYDROXY-4-(PROPAN-2-YL)CYCLOHEPTA-2,4,6-TRIEN-1-ONE"
17413,001439,JTH
17414,001440,1
17415,001440,0.00062
17416,001440,3-FLUORO-4-METHYLBENZENECARBOXIMIDAMIDE
17417,001440,JLZ
17418,001441,1
17419,001441,0.00062
17420,001441,"N-[(CYCLOPENTYLOXY)CARBONYL]-3-METHYL-L-VALYL-(4R)-N-[(1R,2S)-1-"
17421,001441,CARBOXY-2-ETHENYLCYCLOPROPYL]-4-[(7-METHOXY-2-{2-[(2-
17422,001441,"METHYLPROPANOYL)AMINO]-1,3-THIAZOL-4-YL}QUINOLIN-4-YL)OXY]-LPROLINAMIDE"
17423,001441,L5T
17424,001442,1
17425,001442,0.05000
17426,001442,5-CHLORO-7-IODOQUINOLIN-8-OL
17427,001442,CQL
17428,001443,1
17429,001443,0.02632
17430,001443,"2-AMINO-8-METHYL-7,8-DIHYDROPTERIDIN-4(3H)-ONE"
17431,001443,B60
17432,001446,1
17433,001446,0.12500
17434,001446,"2-({[(1Z)-1-(2-AMINO-1,3-THIAZOL-4-YL)-2-{[(1S)-2-{[(3R,5Z)-3-{4-"
17435,001446,"[(2R)-2,3-DIHYDROXYPROPYL]-3-(4,5-DIHYDROXYPYRIDIN-2-YL)-5-OXO-4,5-"
17436,001446,"DIHYDRO-1H-1,2,4-TRIAZOL-1-YL}-3-HYDROXY-1,2,3LAMBDA~4~,4-"
17437,001446,DIOXATHIAZOLIDIN-5-YLIDENE]AMINO}-1-FORMYLETHYL]AMINO}-2-
17438,001446,OXOETHYLIDENE]AMINO}OXY)-2-METHYLPROPANOIC
17439,001446,ACID
17440,001446,MC8
17441,001448,1
17442,001448,0.00980
17443,001448,(2S)-7-TERT-BUTYL-6-CHLORO-2-(TRIFLUOROMETHYL)-2H-CHROMENE-3-
17444,001448,CARBOXYLIC
17445,001448,ACID
17446,001448,416
17447,001449,1
17448,001449,0.04762
17449,001449,CITRYL-THIOETHER-COENZYME
17450,001449,*A
17451,001449,CIC
17452,001450,1
17453,001450,0.00173
17454,001450,2-METHOXYPHENOL
17455,001450,JZ3
17456,001451,1
17457,001451,0.00980
17458,001451,"(2S)-6,8-DICHLORO-2-(TRIFLUOROMETHYL)-2H-CHROMENE-3-CARBOXYLIC"
17459,001451,ACID
17460,001451,52B
17461,001452,1
17462,001452,0.03448
17463,001452,1-(4-{4-MORPHOLIN-4-YL-1-[1-(PYRIDIN-3-YLCARBONYL)PIPERIDIN-4-YL]-
17464,001452,"1H-PYRAZOLO[3,4-D]PYRIMIDIN-6-YL}PHENYL)-3-PYRIDIN-4-YLUREA"
17465,001452,L64
17466,001453,1
17467,001453,0.00302
17468,001453,"6-(TRIFLUOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-"
17469,001453,SULFONAMIDE
17470,001453,"1,1-DIOXIDE"
17471,001453,HFZ
17472,001454,1
17473,001454,0.01493
17474,001454,THIO-MALTOPENTAOSE
17475,001454,TM5
17476,001455,1
17477,001455,0.00248
17478,001455,"2,4-DIHYDROXYBENZENESULFENIC"
17479,001455,ACID
17480,001455,TH7
17481,001456,1
17482,001456,0.01961
17483,001456,"8-THIOXO-3,7,8,9-TETRAHYDRO-1H-PURINE-2,6-DIONE"
17484,001456,8TX
17485,001458,1
17486,001458,0.00719
17487,001458,"2-(1-METHYLETHYL)IMIDAZO[1,2-B]PYRIDAZIN-6-OL"
17488,001458,428
17489,001459,1
17490,001459,0.00062
17491,001459,[4-(AMINOMETHYL)PHENYL]METHANOL
17492,001459,4AL
17493,001462,1
17494,001462,0.00769
17495,001462,N-[(CYCLOPENTYLOXY)CARBONYL]-3-METHYL-L-VALYL-(4R)-4-[(8-BROMO-7-
17496,001462,"METHOXY-2-{2-[(2-METHYLPROPANOYL)AMINO]-1,3-THIAZOL-4-YL}QUINOLIN-"
17497,001462,"4-YL)OXY]-N-[(1R,2S)-1-CARBOXY-2-ETHENYLCYCLOPROPYL]-L-PROLINAMIDE"
17498,001462,L4T
17499,001463,1
17500,001463,0.00714
17501,001463,"2-AMINO-7-METHYL-1,7-DIHYDRO-6H-PURIN-6-ONE"
17502,001463,MY6
17503,001464,1
17504,001464,0.00714
17505,001464,4-BROMOBENZOIC
17506,001464,ACID
17507,001464,Z82
17508,001465,1
17509,001465,0.00592
17510,001465,"[[[[(2R,3S,4R,5R)-5-(6-AMINOPURIN-9-YL)-3,4-DIHYDROXY-OXOLAN-2-"
17511,001465,YL]METHOXY-HYDROXY-PHOSPHORYL]OXY-HYDROXY-PHOSPHORYL]OXY-HYDROXYPHOSPHORYL]
17512,001465,"[(2S,3S,5R)-3-AZIDO-5-(5-METHYL-2,4-DIOXO-PYRIMIDIN-1-"
17513,001465,YL)OXOLAN-2-YL]METHYL
17514,001465,HYDROGEN
17515,001465,PHOSPHATE
17516,001465,ZP4
17517,001466,1
17518,001466,0.01961
17519,001466,ALPHA-(4-PYRIDYL-1-OXIDE)-N-TERT-BUTYLNITRONE
17520,001466,4PO
17521,001467,1
17522,001467,0.01176
17523,001467,"(1S,4R,9S)-5-(TRIFLUOROMETHYL)-1,2,3,4-TETRAHYDRO-1,4-"
17524,001467,METHANONAPHTHALEN-9-AMINE
17525,001467,LT3
17526,001470,1
17527,001470,0.00146
17528,001470,"N-METHYL-2-[(4,5,6,7-TETRABROMO-1-METHYL-1H-BENZIMIDAZOL-2-"
17529,001470,YL)SULFANYL]ACETAMIDE
17530,001470,K74
17531,001475,1
17532,001475,0.00714
17533,001475,"5'-O-[(S)-{[(3R,4R)-1-[(4-AMINO-5H-PYRROLO[3,2-D]PYRIMIDIN-7-"
17534,001475,YL)METHYL]-4-({[(S)-HYDROXY(3-
17535,001475,HYDROXYPROPOXY)PHOSPHORYL]OXY}METHYL)PYRROLIDIN-3-
17536,001475,YL]OXY}(HYDROXY)PHOSPHORYL]-3'-O-[(R)-HYDROXY(4-
17537,001475,HYDROXYBUTOXY)PHOSPHORYL]-2'-O-METHYLGUANOSINE
17538,001475,DYN
17539,001477,1
17540,001477,0.00820
17541,001477,"5-AMINO-2,4,6-TRIBROMOBENZENE-1,3-DICARBOXYLIC"
17542,001477,ACID
17543,001477,BRV
17544,001478,1
17545,001478,0.06250
17546,001478,PTERINE
17547,001478,PE0
17548,001479,1
17549,001479,0.00243
17550,001479,"2,2'-{UNDECANE-1,11-DIYLBIS[OXY(3,5-DICHLOROBENZENE-4,1-"
17551,001479,DIYL)IMINO]}DIBENZOIC
17552,001479,ACID
17553,001479,JZD
17554,001481,1
17555,001481,0.05000
17556,001481,"THIENO[3,2-B]PYRIDIN-7-OL"
17557,001481,TR2
17558,001483,1
17559,001483,0.25000
17560,001483,"N-(3-AMINOPROPYL)PROPANE-1,3-DIAMINE"
17561,001483,NSD
17562,001484,1
17563,001484,0.00112
17564,001484,"2-AMINO-1,9-DIHYDRO-6H-PURINE-6-THIONE"
17565,001484,DX4
17566,001485,1
17567,001485,0.06250
17568,001485,"(6E,10R,13S,18E)-2,6,10,15,19,23-HEXAMETHYLTETRACOSA-"
17569,001485,"2,6,10,11,13,14,18,22-OCTAENE"
17570,001485,DH7
17571,001489,1
17572,001489,0.00190
17573,001489,"N-(3-METHYLISOTHIAZOL-5-YL)-3-(1H-PYRAZOL-4-YL)IMIDAZO[1,2-"
17574,001489,A]PYRAZIN-8-AMINE
17575,001489,NRM
17576,001490,1
17577,001490,0.04167
17578,001490,"4-CHLOROBENZENE-1,2-DIOL"
17579,001490,4CL
17580,001491,1
17581,001491,0.02778
17582,001491,"9H-PURINE-6,8-DIAMINE"
17583,001491,Q88
17584,001492,1
17585,001492,0.08333
17586,001492,"2,6-DIAMINO-5-NITROPYRIMIDIN-4(3H)-ONE"
17587,001492,B57
17588,001494,1
17589,001494,0.00173
17590,001494,O-CRESOL
17591,001494,JZ0
17592,001496,1
17593,001496,0.00538
17594,001496,"N,N-DIMETHYL-7H-PURIN-6-AMINE"
17595,001496,42C
17596,001497,1
17597,001497,0.04167
17598,001497,"3-CHLOROBENZENE-1,2-DIOL"
17599,001497,3CE
17600,001498,1
17601,001498,0.00962
17602,001498,6-CHLORO-9H-PURINE
17603,001498,ES4
17604,001500,1
17605,001500,0.01250
17606,001500,"BIS(2,2'-BIPYRIDINE-KAPPA~2~N~1~,N~1'~)[2-IODO-N-(1,10-"
17607,001500,"PHENANTHROLIN-5-YL-KAPPA~2~N~1~,N~10~)ACETAMIDE]RUTHENIUM(2+)"
17608,001500,RU8
17609,001501,1
17610,001501,0.12500
17611,001501,"BETA,BETA-CAROTEN-4-ONE"
17612,001501,ECH
17613,001504,1
17614,001504,0.02778
17615,001504,DITHIOBIS-(PROPANE)
17616,001504,SSP
17617,001505,1
17618,001505,0.03846
17619,001505,4-CHLOROPHENOL
17620,001505,4CH
17621,001506,1
17622,001506,0.02632
17623,001506,"2,6-DIAMINO-5-NITROSOPYRIMIDIN-4(3H)-ONE"
17624,001506,B53
17625,001508,1
17626,001508,0.00062
17627,001508,"4-(TRIFLUOROMETHYL)-1,5,6,7-TETRAHYDRO-2H-CYCLOPENTA[B]PYRIDIN-2-"
17628,001508,ONE
17629,001508,JKZ
17630,001509,1
17631,001509,0.02326
17632,001509,PYRIDINE-4-CARBOHYDRAZIDE
17633,001509,NIZ
17634,001510,1
17635,001510,0.04167
17636,001510,"3,5-DICHLOROBENZENE-1,2-DIOL"
17637,001510,35C
17638,001514,1
17639,001514,0.00112
17640,001514,"2-AMINO-6-BROMO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDINE-5-"
17641,001514,CARBONITRILE
17642,001514,JU2
17643,001515,1
17644,001515,0.00146
17645,001515,"4,5,6,7-TETRAIODO-1H-BENZIMIDAZOLE"
17646,001515,K8X
17647,001518,1
17648,001518,0.00173
17649,001518,"4,5,6,7-TETRAHYDRO-1H-INDOLE"
17650,001518,JZ9
17651,001519,1
17652,001519,0.04167
17653,001519,"4,5-DICHLOROBENZENE-1,2-DIOL"
17654,001519,45C
17655,001520,1
17656,001520,0.01493
17657,001520,THIO-MALTOHEXAOSE
17658,001520,TM6
17659,001521,1
17660,001521,0.02381
17661,001521,"2,5-ANHYDRO-1,3,4-TRIDEOXY-2-(2,4-DIFLUOROPHENYL)-6-O-{4-[4-(4-{1-"
17662,001521,"[(1S,2S)-1-ETHYL-2-HYDROXYPROPYL]-5-OXO-1,5-DIHYDRO-4H-1,2,4-"
17663,001521,"TRIAZOL-4-YL}PHENYL)PIPERAZIN-1-YL]PHENYL}-1-(1H-1,2,4-TRIAZOL-1-"
17664,001521,YL)-D-ERYTHRO-HEXITOL
17665,001521,POZ
17666,001522,1
17667,001522,0.09091
17668,001522,CALICHEAMICIN
17669,001522,ALPHA3I
17670,001522,CLJ
17671,001524,1
17672,001524,0.00146
17673,001524,"3,4,5,6,7-PENTABROMO-1H-INDAZOLE"
17674,001524,K6X
17675,001525,1
17676,001525,0.00500
17677,001525,"PYRENE-1,3,6,8-TETRASULFONIC"
17678,001525,ACID
17679,001525,PTK
17680,001527,1
17681,001527,0.02273
17682,001527,"(3S,3AR,4S,6S,6AR,7S,8S,9R,9AS,9BS)-6-(ACETYLOXY)-4-{[4-(3-{6-"
17683,001527,[(TERT-BUTOXYCARBONYL)AMINO]HEXYL}-4-HYDROXYPHENYL)BUTANOYL]OXY}-
17684,001527,"3,3A-DIHYDROXY-3,6,9-TRIMETHYL-8-{[(2Z)-2-METHYLBUT-2-ENOYL]OXY}-2-"
17685,001527,"OXODODECAHYDROAZULENO[4,5-B]FURAN-7-YL"
17686,001527,OCTANOATE
17687,001527,HZ1
17688,001528,1
17689,001528,0.01053
17690,001528,4-[4-(BIPHENYL-3-YLMETHYL)PIPERAZIN-1-YL]-N-{[4-({(1R)-3-
17691,001528,(DIMETHYLAMINO)-1-[(PHENYLSULFANYL)METHYL]PROPYL}AMINO)-3-
17692,001528,NITROPHENYL]SULFONYL}BENZAMIDE
17693,001528,X0J
17694,001530,1
17695,001530,0.03030
17696,001530,BENZENETHIOL
17697,001530,BT6
17698,001532,1
17699,001532,0.03448
17700,001532,"N',N''-{FURAN-2,5-DIYLBIS[3-(PIPERIDIN-4-YLOXY)BENZENE-4,1-"
17701,001532,DIYL]}DIPYRIDINE-2-CARBOXIMIDAMIDE
17702,001532,881
17703,001534,1
17704,001534,0.02632
17705,001534,"1H-IMIDAZO[4,5-D]PYRIDAZINE-4,7-DIAMINE"
17706,001534,B58
17707,001535,1
17708,001535,0.00112
17709,001535,"1,3,5-TRIAZINE-2,4,6-TRIAMINE"
17710,001535,AX2
17711,001538,1
17712,001538,0.00248
17713,001538,1-HYDROXY-2-SULFANYLPYRIDINIUM
17714,001538,BEW
17715,001542,1
17716,001542,0.00173
17717,001542,(NZ)-N-(THIOPHEN-2-YLMETHYLIDENE)HYDROXYLAMINE
17718,001542,JZ5
17719,001543,1
17720,001543,0.00649
17721,001543,ISONICOTINAMIDINE
17722,001543,NTN
17723,001544,1
17724,001544,0.00173
17725,001544,"1-ETHYL-1,2-DIHYDRO-1,2-AZABORININE"
17726,001544,B24
17727,001545,1
17728,001545,0.00173
17729,001545,"3-(4,5,6,7-TETRABROMO-1H-BENZOTRIAZOL-1-YL)PROPAN-1-OL"
17730,001545,4B0
17731,001546,1
17732,001546,0.00173
17733,001546,"THIENO[3,2-B]THIOPHENE"
17734,001546,J1Z
17735,001554,1
17736,001554,0.01176
17737,001554,4-BROMO-1H-IMIDAZOLE
17738,001554,ES3
17739,001560,1
17740,001560,0.00173
17741,001560,PYRIDINE
17742,001560,0PY
17743,001565,1
17744,001565,0.00379
17745,001565,"N~2~,N~6~-BIS(BIPHENYL-4-YLACETYL)-L-LYSYL-D-ARGINYL-N-(2-"
17746,001565,PHENYLETHYL)-L-TYROSINAMIDE
17747,001565,NSX
17748,001566,1
17749,001566,0.00379
17750,001566,"N~2~,N~6~-BIS(BIPHENYL-4-YLACETYL)-L-LYSYL-D-ARGINYL-N-(2-"
17751,001566,PHENYLETHYL)-L-PHENYLALANINAMIDE
17752,001566,NSY
17753,001567,1
17754,001567,0.00588
17755,001567,"(2S,2'S)-5,5'-(NONANE-1,9-DIYLDIIMINO)BIS(2-{[(4-{[(2,4-"
17756,001567,DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}PHENYL)CARBONYL]AMINO}-5-
17757,001567,OXOPENTANOIC
17758,001567,ACID)
17759,001567,(NON-PREFERREDNAME)
17760,001567,2MX
17761,001572,1
17762,001572,0.01613
17763,001572,MERCURY
17764,001572,ACETATE
17765,001572,ION
17766,001572,MAC
17767,001574,1
17768,001574,0.02857
17769,001574,DIAMIDOPHOSPHATE
17770,001574,2PA
17771,001575,1
17772,001575,0.00173
17773,001575,"1,2-DIHYDRO-1,2-AZABORININE"
17774,001575,B20
17775,001579,1
17776,001579,0.00714
17777,001579,"9,9'-"
17778,001579,"{(2R,3R,3AR,5S,7AR,9R,10R,10AR,12S,23R,25AR,27R,28R,28AR,30S,32AR,3"
17779,001579,"5AR,37S,39AR)-9-(6-AMINO-9H-PURIN-9-YL)-34-[(4-AMINO-5HPYRROLO["
17780,001579,"3,2-D]PYRIMIDIN-7-YL)METHYL]-5,12,23,30,37-PENTAHYDROXY-"
17781,001579,"3,10,28-TRIMETHOXY-5,12,23,30,37-PENTAOXIDOTETRACOSAHYDRO-"
17782,001579,"2H,7H,25H-TRIFURO[3,2-F:3',2'-L:3'',2''-X]PYRROLO[3,4-"
17783,001579,"R][1,3,5,9,11,15,17,21,23,27,29,2,4,10,16,22,28]UNDECAOXAZAPENTAPHO"
17784,001579,"SPHACYCLOPENTATRIACONTINE-2,27-DIYL}BIS(2-AMINO-3,9-DIHYDRO-6HPURIN-"
17785,001579,6-ONE)
17786,001579,C2X
17787,001581,1
17788,001581,0.02083
17789,001581,(DIHYDROXYBORANYLOXY-HYDROXY-BORANYL)OXYLITHIUM
17790,001581,NOB
17791,001584,1
17792,001584,0.01136
17793,001584,"(23R,52R)-23,52-DIAMINO-5,11,17,28,34,40,46,57-OCTAMETHYL-"
17794,001584,"2,5,8,11,14,17,20,25,28,31,34,37,40,43,46,49,54,57,60,64-"
17795,001584,"ICOSAAZANONACYCLO[54.2.1.1~4,7~.1~10,13~.1~16,19~.1~27,30~.1~33,36~"
17796,001584,".1~39,42~.1~45,48~]HEXAHEXACONTA-"
17797,001584,"1(58),4(66),6,10(65),12,16(64),18,27(63),29,33(62),35,39(61),41,45("
17798,001584,"60),47,56(59)-HEXADECAENE-3,9,15,21,26,32,38,44,50,55-DECONE"
17799,001584,1P2
17800,001592,1
17801,001592,0.06667
17802,001592,PHOSPHITE
17803,001592,ION
17804,001592,PO3
17805,001600,1
17806,001600,0.33333
17807,001600,"(2S)-2-(DIFLUOROMETHOXY)-1,1,1,2-TETRAFLUOROETHANE"
