,i_entry_name,i_length,i_native,i_tm_helix,i_tm_score,u_uniprot_acc
3197,NRFE_ECOLI,552.0, ,239.0,,P32710
3198,END3_ECOLI,211.0,2abkA,0.0,,P0AB83
3199,NUDE_ECOLI,186.0,1vhzB,0.0,,P45799
3200,NUDK_ECOLI,191.0,3o61D,0.0,,P37128
3201,NUOCD_ECOLI,596.0, ,6.0,,P33599
3202,NUOG_ECOLI,908.0, ,0.0,,P33602
3203,NUOJ_ECOLI,184.0, ,74.0,,P0AFE0
3204,NUON_ECOLI,485.0, ,292.0,,P0AFF0
3205,NUPX_ECOLI,416.0, ,185.0,,P33021
3206,OBG_ECOLI,390.0, ,0.0,,P42641
3207,OMPC_ECOLI,367.0,2j1nA,7.0,,P06996
3208,OMPL_ECOLI,230.0, ,12.0,,P76773
3209,OMPT_ECOLI,317.0,1i78A,7.0,,P09169
3210,OPPA_ECOLI,543.0,3tcfA,16.0,,P23843
3211,OPPD_ECOLI,337.0, ,0.0,,P76027
3212,OSMF_ECOLI,305.0, ,8.0,,P33362
3213,OTSB_ECOLI,266.0, ,0.0,,P31678
3214,OXYR_ECOLI,305.0,1i6aA,1.0,,P0ACQ4
3215,PAAD_ECOLI,165.0, ,0.0,,P76080
3216,PAAG_ECOLI,262.0, ,5.0,,P77467
3217,PAAK_ECOLI,437.0, ,0.0,,P76085
3218,PABA_ECOLI,187.0, ,0.0,,P00903
3219,PAGP_ECOLI,186.0,3gp6A,26.0,,P37001
3220,PANC_ECOLI,283.0,1ihoA,0.0,,P31663
3221,PARC_ECOLI,752.0,1zvuA,1.0,,P0AFI2
3222,PBPC_ECOLI,770.0, ,19.0,,P76577
3223,PIMT_ECOLI,208.0,3lbfA,0.0,,P0A7A5
3224,PDXA_ECOLI,329.0,1ps6A,0.0,,P19624
3225,PDXJ_ECOLI,243.0,1ho1C,0.0,,P0A794
3226,AMPA_ECOLI,503.0,1gytA,0.0,,P68767
3227,PEPE_ECOLI,229.0, ,0.0,,P0A7C6
3228,PEPQ_ECOLI,443.0, ,0.0,,P21165
3229,PERR_ECOLI,297.0, ,0.0,,Q57083
3230,PFLA_ECOLI,246.0,3c8fA,0.0,,P0A9N4
3231,PFLD_ECOLI,765.0, ,0.0,,P32674
3232,PGAC_ECOLI,441.0, ,113.0,,P75905
3233,6PGL_ECOLI,331.0,1ri6A,0.0,,P52697
3234,PGPB_ECOLI,254.0, ,116.0,,P0A924
3235,LPF2_ECOLI,14.0, ,0.0,,P0AD74
3236,SYFB_ECOLI,795.0,3pcoB,0.0,,P07395
3237,PHNE_ECOLI,259.0, ,130.0,,P16683
3238,PHNI_ECOLI,354.0, ,0.0,,P16687
3239,PHNM_ECOLI,378.0, ,0.0,,P16689
3240,PPB_ECOLI,471.0,1ed8A,4.0,,P00634
3241,PHOH_ECOLI,354.0, ,0.0,,P0A9K1
3242,PHOR_ECOLI,431.0, ,31.0,,P08400
3243,PHR_ECOLI,472.0,1dnpA,0.0,,P00914
3244,PINR_ECOLI,196.0, ,0.0,,P0ADI0
3245,PLAP_ECOLI,452.0, ,238.0,,P0AA47
3246,PLSB_ECOLI,807.0, ,8.0,,P0A7A7
3247,PMBA_ECOLI,450.0, ,1.0,,P0AFK0
3248,PNP_ECOLI,711.0,3h1cA,0.0,,P05055
3249,DPO1_ECOLI,928.0,1d9dA,3.0,,P00582
3250,POTB_ECOLI,275.0, ,128.0,,P0AFK4
3251,POTE_ECOLI,439.0, ,258.0,,P0AAF1
3252,POTH_ECOLI,317.0, ,124.0,,P31135
3253,POXB_ECOLI,572.0,3ey9A,0.0,,P07003
3254,PPDA_ECOLI,156.0, ,18.0,,P33554
3255,PRP2_ECOLI,218.0, ,0.0,,P55799
3256,PPID_ECOLI,623.0, ,20.0,,P0ADY1
3257,PPPA_ECOLI,269.0, ,127.0,,Q46836
3258,PQIA_ECOLI,417.0, ,155.0,,P0AFL9
3259,PREA_ECOLI,411.0, ,1.0,,P25889
3260,RF2_ECOLI,365.0,1gqeA,0.0,,P07012
3261,PRIA_ECOLI,732.0, ,0.0,,P17888
3262,OPDA_ECOLI,680.0, ,0.0,,P27298
3263,PRMC_ECOLI,277.0,2b3tA,0.0,,P0ACC1
3264,P5CR_ECOLI,269.0, ,3.0,,P0A9L8
3265,SYP_ECOLI,572.0, ,4.0,,P16659
3266,PROX_ECOLI,330.0,1r9lA,7.0,,P0AFM2
3267,PRPC_ECOLI,389.0, ,3.0,,P31660
3268,PRPR_ECOLI,528.0, ,0.0,,P77743
3269,PSD_ECOLI,322.0, ,0.0,,P0A8K1
3270,PSPF_ECOLI,325.0,2viiA,0.0,,P37344
3271,PSTB_ECOLI,257.0, ,0.0,,P0AAH0
3272,PSUG_ECOLI,312.0, ,1.0,,P33025
3273,PTA_ECOLI,714.0, ,4.0,,P0A9M8
3274,PTRB_ECOLI,686.0, ,1.0,,P24555
3275,PT1_ECOLI,575.0,2hwgA,0.0,,P08839
3276,PURA_ECOLI,432.0,1adeA,0.0,,P0A7D4
3277,PUR2_ECOLI,429.0,1gsoA,0.0,,P15640
3278,PUR9_ECOLI,529.0, ,0.0,,P15639
3279,PUR5_ECOLI,345.0,1cliA,0.0,,P08178
3280,PURR_ECOLI,341.0,1jftA,0.0,,P0ACP7
3281,PUTA_ECOLI,1320.0, ,6.0,,P09546
3282,PUUB_ECOLI,426.0, ,0.0,,P37906
3283,PUUE_ECOLI,421.0, ,7.0,,P50457
3284,KPYK2_ECOLI,480.0, ,0.0,,P21599
3285,PYRC_ECOLI,348.0,1xgeA,0.0,,P05020
3286,PYRF_ECOLI,245.0,1eixC,0.0,,P08244
3287,PYRI_ECOLI,153.0,1d09B,0.0,,P0A7F3
3288,QSEB_ECOLI,219.0, ,0.0,,P52076
3289,QUEA_ECOLI,356.0, ,0.0,,P0A7F9
3290,REQ2_ECOLI,250.0, ,0.0,,P76161
3291,RARA_ECOLI,447.0, ,0.0,,P0AAZ4
3292,RAVA_ECOLI,498.0,3nbxX,0.0,,P31473
3293,RBSB_ECOLI,296.0,1urpA,6.0,,P02925
3294,RBSR_ECOLI,330.0, ,0.0,,P0ACQ0
3295,RCSB_ECOLI,216.0, ,0.0,,P69407
3296,RDGB_ECOLI,197.0,1k7kA,0.0,,P52061
3297,RECA_ECOLI,353.0,1u98A,1.0,,P0A7G6
3298,EX5A_ECOLI,608.0,3k70D,0.0,,P04993
3299,RECG_ECOLI,693.0, ,0.0,,P24230
3300,RECO_ECOLI,242.0,3q8dB,0.0,,P0A7H3
3301,RECX_ECOLI,166.0, ,0.0,,P33596
3302,RFAB_ECOLI,359.0, ,1.0,,P27127
3303,RFAG_ECOLI,374.0,2iw1A,0.0,,P25740
3304,RFAJ_ECOLI,338.0, ,8.0,,P27129
3305,RFAQ_ECOLI,344.0, ,1.0,,P25742
3306,RFAZ_ECOLI,283.0, ,6.0,,P27241
3307,RMLD_ECOLI,299.0, ,0.0,,P37760
3308,RFFC_ECOLI,224.0, ,0.0,,P27832
3309,RHAB_ECOLI,489.0,2cgjA,0.0,,P32171
3310,RHAS_ECOLI,278.0, ,0.0,,P09377
3311,RHLE_ECOLI,454.0, ,0.0,,P25888
3312,RHMR_ECOLI,260.0, ,0.0,,P77732
3313,RHSA_ECOLI,1377.0, ,0.0,,P16916
3314,RHSD_ECOLI,1426.0, ,0.0,,P16919
3315,RHTB_ECOLI,206.0, ,117.0,,P0AG34
3316,RIBB_ECOLI,217.0,1g57B,0.0,,P0A7J0
3317,RIBF_ECOLI,313.0, ,0.0,,P0AG40
3318,RIHB_ECOLI,313.0,3b9xA,0.0,,P33022
3319,RIMK_ECOLI,300.0, ,0.0,,P0C0U4
3320,RIMN_ECOLI,190.0,1hruA,0.0,,P45748
3321,RLMF_ECOLI,308.0, ,0.0,,P75782
3322,RLMI_ECOLI,396.0,3c0kA,0.0,,P75876
3323,RLPA_ECOLI,362.0, ,0.0,,P10100
3324,RLUC_ECOLI,319.0,1xpiA,0.0,,P0AA39
3325,RLUF_ECOLI,290.0,3dh3B,0.0,,P32684
3326,RMUC_ECOLI,475.0, ,18.0,,P0AG71
3327,RNC_ECOLI,226.0, ,0.0,,P0A7Y0
3328,RNFA_ECOLI,193.0, ,122.0,,P0A766
3329,RNFD_ECOLI,352.0, ,188.0,,P76182
3330,RNG_ECOLI,489.0, ,0.0,,P0A9J0
3331,RNR_ECOLI,813.0, ,0.0,,P21499
3332,RODZ_ECOLI,337.0, ,11.0,,P27434
3333,RPIA_ECOLI,219.0,1ks2A,1.0,,P0A7Z0
3334,RL2_ECOLI,273.0,1vt2C,0.0,,P60422
3335,RL5_ECOLI,179.0,1vs6F,0.0,,P62399
3336,RPOA_ECOLI,329.0,1bdfB,0.0,,P0A7Z4
3337,RPOD_ECOLI,613.0, ,0.0,,P00579
3338,RP54_ECOLI,477.0, ,0.0,,P24255
3339,RS1_ECOLI,557.0, ,0.0,,P0AG67
3340,RS4_ECOLI,206.0,1vs5D,0.0,,P0A7V8
3341,RRAA_ECOLI,161.0,1q5xA,0.0,,P0A8R0
3342,RSD_ECOLI,158.0,2p7vA,0.0,,P0AFX4
3343,RSEP_ECOLI,450.0, ,93.0,,P0AEH1
3344,RSMB_ECOLI,429.0,1sqfA,3.0,,P36929
3345,RSME_ECOLI,243.0, ,0.0,,P0AGL7
3346,RSMH_ECOLI,313.0, ,0.0,,P60390
3347,RSPB_ECOLI,339.0, ,0.0,,P38105
3348,RSTB_ECOLI,433.0, ,41.0,,P18392
3349,RTCB_ECOLI,408.0, ,0.0,,P46850
3350,RUMA_ECOLI,433.0,2bh2A,0.0,,P55135
3351,RUTB_ECOLI,230.0, ,0.0,,P75897
3352,RUTF_ECOLI,164.0, ,0.0,,P75893
3353,RUVA_ECOLI,203.0,1c7yA,0.0,,P0A809
3354,SANA_ECOLI,239.0, ,22.0,,P0AFY2
3355,SAPC_ECOLI,296.0, ,128.0,,P0AGH5
3356,EX1_ECOLI,475.0,1fxxA,0.0,,P04995
3357,SBM_ECOLI,714.0, ,0.0,,P27253
3358,SUBI_ECOLI,329.0, ,5.0,,P0AG78
3359,SDAC_ECOLI,429.0, ,211.0,,P0AAD6
3360,SDIA_ECOLI,240.0, ,0.0,,P07026
3361,SECD_ECOLI,615.0, ,120.0,,P0AG90
3362,SELA_ECOLI,463.0, ,0.0,,P0A821
3363,SELU_ECOLI,364.0, ,0.0,,P33667
3364,SERB_ECOLI,322.0, ,0.0,,P0AGB0
3365,SETA_ECOLI,392.0, ,236.0,,P31675
3366,SFMA_ECOLI,180.0, ,12.0,,P0ABW5
3367,SFMF_ECOLI,171.0, ,6.0,,P38052
3368,SGBH_ECOLI,220.0, ,0.0,,P37678
3369,SGCE_ECOLI,210.0, ,0.0,,P39362
3370,SGCX_ECOLI,373.0, ,0.0,,P39366
3371,SIRB1_ECOLI,269.0, ,0.0,,P0AGM5
3372,SLMA_ECOLI,198.0,3nxcA,0.0,,P0C093
3373,SMF_ECOLI,374.0, ,0.0,,P30852
3374,SMTA_ECOLI,261.0, ,0.0,,P36566
3375,SODC_ECOLI,173.0,1esoA,0.0,,P0AGD1
3376,SOTB_ECOLI,396.0, ,237.0,,P31122
3377,SPEB_ECOLI,306.0, ,1.0,,P60651
3378,SPEE_ECOLI,288.0,3o4fC,3.0,,P09158
3379,SPOT_ECOLI,702.0, ,0.0,,P0AG24
3380,SPRT_ECOLI,165.0, ,0.0,,P39902
3381,SRLR_ECOLI,257.0, ,0.0,,P15082
3382,THTM_ECOLI,281.0,1urhA,5.0,,P31142
3383,SSPB_ECOLI,165.0,1yfnA,0.0,,P0AFZ3
3384,SSUB_ECOLI,255.0, ,0.0,,P0AAI1
3385,SSUE_ECOLI,191.0, ,0.0,,P80644
3386,STFR_ECOLI,1120.0, ,0.0,,P76072
3387,ODO2_ECOLI,405.0,1sczA,2.0,,P0AFG6
3388,SUFB_ECOLI,495.0, ,0.0,,P77522
3389,SUFI_ECOLI,470.0,2uxvA,1.0,,P26648
3390,SULA_ECOLI,169.0, ,0.0,,P0AFZ5
3391,SURE_ECOLI,253.0, ,1.0,,P0A840
3392,TADA_ECOLI,167.0,1z3aA,0.0,,P68398
3393,TALB_ECOLI,317.0,1onrA,0.0,,P0A870
3394,MCP2_ECOLI,553.0, ,37.0,,P07017
3395,TATC_ECOLI,258.0, ,135.0,,P69423
3396,TAUB_ECOLI,255.0, ,0.0,,Q47538
3397,TDCA_ECOLI,312.0, ,0.0,,P0ACQ7
3398,TDCD_ECOLI,402.0, ,2.0,,P11868
3399,TDH_ECOLI,341.0, ,0.0,,P07913
3400,TEHB_ECOLI,197.0,2xvaA,2.0,,P25397
3401,TFAD_ECOLI,247.0, ,1.0,,P77699
3402,TGT_ECOLI,375.0, ,0.0,,P0A847
3403,THID_ECOLI,266.0, ,0.0,,P76422
3404,THIG_ECOLI,256.0, ,0.0,,P30139
3405,YAJL_ECOLI,196.0,2ab0A,0.0,,Q46948
3406,THIM_ECOLI,262.0, ,0.0,,P76423
3407,AK1H_ECOLI,820.0, ,0.0,,P00561
3408,SYT_ECOLI,642.0,1qf6A,3.0,,P0A8M3
3409,TILS_ECOLI,432.0,1ni5A,0.0,,P52097
3410,TLDD_ECOLI,481.0, ,1.0,,P0AGG8
3411,TNAA_ECOLI,471.0,2c44C,0.0,,P0A853
3412,TOLB_ECOLI,430.0,2w8bB,11.0,,P0A855
3413,TOP1_ECOLI,865.0,1cy7A,0.0,,P06612
3414,TORC_ECOLI,390.0, ,21.0,,P33226
3415,TORS_ECOLI,914.0, ,41.0,,P39453
3416,TORZ_ECOLI,809.0, ,7.0,,P46923
3417,TQSA_ECOLI,344.0, ,174.0,,P0AFS5
3418,TREC_ECOLI,551.0, ,1.0,,P28904
3419,MCP3_ECOLI,546.0, ,40.0,,P05704
3420,TRKH_ECOLI,483.0, ,245.0,,P0AFZ7
3421,TRMD_ECOLI,255.0,1p9pA,0.0,,P0A873
3422,TRML_ECOLI,157.0, ,0.0,,P0AGJ7
3423,TRPC_ECOLI,452.0,1piiA,0.0,,P00909
3424,TRPH_ECOLI,293.0, ,0.0,,P77766
3425,TRUA_ECOLI,270.0,1dj0A,0.0,,P07649
3426,TRUD_ECOLI,349.0,1si7A,0.0,,Q57261
3427,TSGA_ECOLI,393.0, ,246.0,,P60778
3428,TTCA_ECOLI,311.0, ,0.0,,P76055
3429,TTDT_ECOLI,487.0, ,257.0,,P39414
3430,TUS_ECOLI,309.0,1ecrA,0.0,,P16525
3431,TYRA_ECOLI,373.0, ,1.0,,P07023
3432,TYRR_ECOLI,513.0, ,0.0,,P07604
3433,UBIB_ECOLI,546.0, ,39.0,,P0A6A0
3434,UBIE_ECOLI,251.0, ,1.0,,P0A887
3435,UBIH_ECOLI,392.0, ,1.0,,P25534
3436,URK_ECOLI,213.0, ,0.0,,P0A8F4
3437,UGPA_ECOLI,295.0, ,131.0,,P10905
3438,UGPE_ECOLI,281.0, ,135.0,,P10906
3439,UHPB_ECOLI,500.0, ,135.0,,P09835
3440,BGLR_ECOLI,603.0,3k46A,0.0,,P05804
3441,UIDR_ECOLI,196.0, ,1.0,,P0ACT6
3442,ULAD_ECOLI,216.0,1kv8B,0.0,,P39304
3443,ULAG_ECOLI,354.0,2wymA,0.0,,P39300
3444,UNG_ECOLI,229.0,1lqjC,0.0,,P12295
3445,URAA_ECOLI,429.0,3qe7A,238.0,,P0AGM7
3446,USPE_ECOLI,316.0, ,0.0,,P0AAC0
3447,UVRB_ECOLI,673.0, ,0.0,,P0A8F8
3448,UVRY_ECOLI,218.0, ,0.0,,P0AED5
3449,UXAC_ECOLI,470.0, ,0.0,,P0A8G3
3450,UXUR_ECOLI,257.0, ,0.0,,P39161
3451,VIAA_ECOLI,483.0, ,1.0,,P0ADN0
3452,KDTA_ECOLI,425.0, ,14.0,,P0AC75
3453,WBBL_ECOLI,264.0, ,0.0,,P36667
3454,WCAC_ECOLI,405.0, ,0.0,,P71237
3455,WCAI_ECOLI,407.0, ,8.0,,P32057
3456,WCAL_ECOLI,406.0, ,0.0,,P71243
3457,WECB_ECOLI,376.0,1f6dA,0.0,,P27828
3458,WRBA_ECOLI,198.0,2r96A,0.0,,P0A8G6
3459,WZXC_ECOLI,492.0, ,280.0,,P77377
3460,WZZB_ECOLI,326.0, ,32.0,,P76372
3461,XANQ_ECOLI,466.0, ,229.0,,P67444
3462,XAPR_ECOLI,294.0, ,2.0,,P23841
3463,XDHC_ECOLI,159.0, ,0.0,,Q46801
3464,XERD_ECOLI,298.0,1a0pA,0.0,,P0A8P8
3465,EX3_ECOLI,268.0,1akoA,0.0,,P09030
3466,XYLE_ECOLI,491.0, ,254.0,,P0AGF4
3467,XYLH_ECOLI,393.0, ,220.0,,P0AGI4
3468,YAAJ_ECOLI,476.0, ,189.0,,P30143
3469,YABP_ECOLI,216.0, ,0.0,,P39220
3470,YADC_ECOLI,412.0, ,16.0,,P31058
3471,YADH_ECOLI,256.0, ,138.0,,P0AFN6
3472,YADM_ECOLI,189.0, ,9.0,,P37018
3473,YAEF_ECOLI,274.0, ,7.0,,P37056
3474,YAET_ECOLI,810.0, ,21.0,,P0A940
3475,YAFE_ECOLI,207.0, ,0.0,,P30866
3476,YAFL_ECOLI,249.0, ,17.0,,Q47151
3477,YAFV_ECOLI,256.0, ,0.0,,Q47679
3478,YAGE_ECOLI,302.0,2v8zA,0.0,,P75682
3479,YAGH_ECOLI,536.0, ,0.0,,P77713
3480,YAGL_ECOLI,232.0, ,0.0,,P77607
3481,YAGR_ECOLI,732.0, ,0.0,,P77489
3482,YAGV_ECOLI,236.0, ,19.0,,P77263
3483,YAHA_ECOLI,362.0, ,0.0,,P21514
3484,YAHF_ECOLI,515.0, ,0.0,,P77187
3485,YAHJ_ECOLI,460.0, ,2.0,,P77554
3486,YAIO_ECOLI,257.0, ,11.0,,Q47534
3487,YAIT_ECOLI,968.0, ,0.0,,P77199
3488,YAIX_ECOLI,230.0, ,0.0,,P75697
3489,YAJO_ECOLI,324.0, ,0.0,,P77735
3490,YBAE_ECOLI,566.0, ,0.0,,P46890
3491,YBAO_ECOLI,152.0, ,0.0,,P0ACJ5
3492,YBBJ_ECOLI,152.0, ,46.0,,P0AAS3
3493,YBBN_ECOLI,284.0,3qouA,0.0,,P77395
3494,ALLP_ECOLI,484.0, ,259.0,,P75712
3495,YBCK_ECOLI,508.0, ,0.0,,P77698
3496,YBCN_ECOLI,151.0, ,0.0,,Q47269
3497,CAAL_ECOLI,372.0,1r8gB,0.0,,P77213
3498,YBDN_ECOLI,406.0, ,0.0,,P77216
3499,YBEF_ECOLI,317.0, ,4.0,,P30979
3500,YBEQ_ECOLI,325.0, ,0.0,,P77234
3501,PHOL_ECOLI,346.0, ,0.0,,P0A9K3
3502,YBFM_ECOLI,468.0, ,14.0,,P75733
3503,YBGF_ECOLI,263.0, ,10.0,,P45955
3504,YBGK_ECOLI,310.0, ,0.0,,P75745
3505,YBGP_ECOLI,242.0, ,7.0,,P75749
3506,YBHB_ECOLI,158.0,1fjjA,0.0,,P12994
3507,YBHF_ECOLI,578.0, ,0.0,,P0A9U1
3508,YBHI_ECOLI,477.0, ,274.0,,P75763
3509,YBHL_ECOLI,234.0, ,148.0,,P0AAC4
3510,YBHO_ECOLI,413.0, ,2.0,,P0AA84
3511,YBHS_ECOLI,377.0, ,151.0,,P0AFQ2
3512,YBIC_ECOLI,361.0,2g8yA,4.0,,P30178
3513,YBIP_ECOLI,527.0, ,87.0,,P75785
3514,YBIT_ECOLI,530.0, ,0.0,,P0A9U3
3515,YBIX_ECOLI,225.0, ,0.0,,P75779
3516,YBJE_ECOLI,299.0, ,173.0,,P75826
3517,YBJJ_ECOLI,402.0, ,211.0,,P75810
3518,YBJP_ECOLI,171.0, ,1.0,,P75818
3519,YCAC_ECOLI,208.0,1yacA,2.0,,P21367
3520,YCAK_ECOLI,196.0, ,0.0,,P43340
3521,YCAN_ECOLI,302.0, ,0.0,,P75836
3522,YCAQ_ECOLI,410.0, ,0.0,,P75843
3523,YCBF_ECOLI,236.0, ,19.0,,P40876
3524,YCBL_ECOLI,215.0, ,0.0,,P75849
3525,YCBX_ECOLI,369.0, ,0.0,,P75863
3526,YCCE_ECOLI,418.0, ,0.0,,P36661
3527,YCDB_ECOLI,423.0,2y4eA,5.0,,P31545
3528,YCDU_ECOLI,328.0, ,144.0,,P75910
3529,YCDZ_ECOLI,163.0, ,98.0,,P75916
3530,YCEF_ECOLI,194.0, ,0.0,,P0A729
3531,YCEI_ECOLI,191.0,1y0gA,8.0,,P0A8X2
3532,YCFH_ECOLI,265.0,1yixA,0.0,,P0AFQ7
3533,YCFS_ECOLI,320.0, ,16.0,,P75954
3534,YCGB_ECOLI,510.0, ,0.0,,P29013
3535,YCGG_ECOLI,507.0, ,38.0,,P75995
3536,YCGR_ECOLI,244.0, ,0.0,,P76010
3537,YCHG_ECOLI,299.0, ,0.0,,P30192
3538,YCHO_ECOLI,464.0, ,7.0,,P39165
3539,YCIE_ECOLI,168.0, ,0.0,,P21363
3540,YCIM_ECOLI,389.0, ,5.0,,P0AB58
3541,YCIT_ECOLI,249.0, ,0.0,,P76034
3542,SUCP_ECOLI,559.0, ,4.0,,P76041
3543,YCJP_ECOLI,280.0, ,150.0,,P77716
3544,YCJS_ECOLI,351.0, ,0.0,,P77503
3545,YCJV_ECOLI,360.0, ,0.0,,P77481
3546,YCJY_ECOLI,306.0, ,0.0,,P76049
3547,YDAM_ECOLI,410.0, ,0.0,,P77302
3548,YDBA_ECOLI,2003.0, ,15.0,,P33666
3549,YDBH_ECOLI,879.0, ,20.0,,P52645
3550,YDCI_ECOLI,307.0, ,0.0,,P77171
3551,YDCN_ECOLI,178.0, ,0.0,,P77626
3552,YDCR_ECOLI,468.0, ,0.0,,P77730
3553,YDCU_ECOLI,313.0, ,140.0,,P77156
3554,YDDB_ECOLI,790.0, ,0.0,,P31827
3555,YDDH_ECOLI,189.0, ,0.0,,P76121
3556,YDEE_ECOLI,395.0, ,244.0,,P31126
3557,YDEK_ECOLI,1325.0, ,11.0,,P32051
3558,YDEO_ECOLI,253.0, ,3.0,,P76135
3559,YDER_ECOLI,167.0, ,9.0,,P77294
3560,YDEU_ECOLI,466.0, ,0.0,,P77286
3561,YDFI_ECOLI,486.0, ,0.0,,P77260
3562,YDGA_ECOLI,502.0, ,19.0,,P77804
3563,ARCD_ECOLI,460.0, ,265.0,,P0AAE5
3564,YDHC_ECOLI,403.0, ,234.0,,P37597
3565,YDHK_ECOLI,670.0, ,201.0,,P76186
3566,YDHQ_ECOLI,418.0, ,0.0,,P77552
3567,PHSC_ECOLI,261.0, ,96.0,,P77409
3568,YDHX_ECOLI,222.0, ,13.0,,P77375
3569,YDIB_ECOLI,288.0,1npdB,0.0,,P0A6D5
3570,YDIK_ECOLI,370.0, ,154.0,,P0AFS7
3571,YDIO_ECOLI,383.0, ,0.0,,P0A9U8
3572,YDIR_ECOLI,312.0, ,0.0,,P77378
3573,YDIY_ECOLI,252.0, ,8.0,,P76206
3574,YDJF_ECOLI,252.0, ,0.0,,P77721
3575,YDJI_ECOLI,278.0, ,0.0,,P77704
3576,YDJL_ECOLI,358.0, ,0.0,,P77539
3577,YEAE_ECOLI,284.0, ,0.0,,P76234
3578,YEAI_ECOLI,491.0, ,151.0,,P76236
3579,YEAM_ECOLI,273.0, ,0.0,,P76241
3580,YEAV_ECOLI,481.0, ,209.0,,P0ABD1
3581,YEAY_ECOLI,193.0, ,13.0,,P0AA91
3582,YEBB_ECOLI,200.0, ,1.0,,P24238
3583,YEBN_ECOLI,188.0, ,114.0,,P76264
3584,YEBS_ECOLI,427.0, ,152.0,,P0AD03
3585,YECA_ECOLI,221.0, ,0.0,,P0AD05
3586,YECE_ECOLI,272.0, ,0.0,,P37348
3587,YECT_ECOLI,162.0, ,0.0,,P76296
3588,YEDI_ECOLI,305.0, ,99.0,,P46125
3589,YEDL_ECOLI,159.0, ,0.0,,P76319
3590,YEDQ_ECOLI,564.0, ,41.0,,P76330
3591,YEDW_ECOLI,223.0, ,0.0,,P76340
3592,YEEE_ECOLI,352.0, ,173.0,,P33015
3593,YEEN_ECOLI,238.0, ,0.0,,P0A8A2
3594,YEEY_ECOLI,309.0, ,0.0,,P76369
3595,YEFI_ECOLI,372.0, ,10.0,,P37751
3596,YEGH_ECOLI,527.0, ,132.0,,P76389
3597,YEGL_ECOLI,219.0, ,0.0,,P76396
3598,YEGT_ECOLI,425.0, ,246.0,,P76417
3599,YEGW_ECOLI,248.0, ,0.0,,P0ACM5
3600,YEHB_ECOLI,826.0, ,10.0,,P33341
3601,MOLR_ECOLI,1264.0, ,0.0,,P33345
3602,YEHM_ECOLI,759.0, ,0.0,,P33349
3603,YEHR_ECOLI,153.0, ,11.0,,P33354
3604,YEHW_ECOLI,243.0, ,125.0,,P33359
3605,YEIB_ECOLI,385.0, ,197.0,,P25747
3606,YEIH_ECOLI,349.0, ,184.0,,P62723
3607,YEIQ_ECOLI,488.0, ,0.0,,P33029
3608,YEJA_ECOLI,604.0, ,12.0,,P33913
3609,YEJF_ECOLI,529.0, ,0.0,,P33916
3610,YEJO_ECOLI,863.0, ,13.0,,P33924
3611,YFAQ_ECOLI,549.0, ,2.0,,P76463
3612,CINAL_ECOLI,400.0, ,0.0,,P77808
3613,YFBL_ECOLI,323.0, ,18.0,,P76482
3614,YFBQ_ECOLI,405.0, ,0.0,,P0A959
3615,YFBT_ECOLI,216.0, ,0.0,,P77625
3616,YFCC_ECOLI,506.0, ,239.0,,P39263
3617,YFCF_ECOLI,214.0,3bbyA,0.0,,P77544
3618,YFCJ_ECOLI,392.0, ,242.0,,P77549
3619,YFCQ_ECOLI,162.0, ,5.0,,P76500
3620,YFCU_ECOLI,881.0, ,11.0,,P77196
3621,YFDE_ECOLI,381.0, ,2.0,,P76518
3622,YFDR_ECOLI,178.0, ,0.0,,P76514
3623,YFDZ_ECOLI,412.0, ,0.0,,P77434
3624,YFEN_ECOLI,254.0, ,5.0,,P45564
3625,YFES_ECOLI,244.0, ,0.0,,P78271
3626,YFEY_ECOLI,191.0,2qzbB,6.0,,P76537
3627,YFGF_ECOLI,747.0, ,156.0,,P77172
3628,YFHB_ECOLI,211.0, ,10.0,,P0AD42
3629,YFHR_ECOLI,284.0, ,20.0,,P77538
3630,YFIE_ECOLI,293.0, ,0.0,,P33634
3631,YFIN_ECOLI,408.0, ,46.0,,P46139
3632,YFJD_ECOLI,428.0, ,92.0,,P37908
3633,YFJL_ECOLI,538.0, ,0.0,,P52127
3634,YFJV_ECOLI,338.0, ,165.0,,P52137
3635,YGAD_ECOLI,165.0, ,0.0,,P0A6G3
3636,YGAY_ECOLI,394.0, ,219.0,,P76628
3637,YGBK_ECOLI,388.0, ,0.0,,Q46889
3638,YGBN_ECOLI,454.0, ,233.0,,Q46892
3639,YGCE_ECOLI,492.0, ,0.0,,P55138
3640,YGCH_ECOLI,199.0, ,0.0,,Q46897
3641,YGCK_ECOLI,160.0, ,0.0,,P76632
3642,YGCP_ECOLI,191.0, ,0.0,,Q46906
3643,YGCS_ECOLI,445.0, ,266.0,,Q46909
3644,RLMM_ECOLI,366.0, ,0.0,,P0ADR6
3645,YGEA_ECOLI,230.0, ,0.0,,P03813
3646,YGEK_ECOLI,210.0, ,0.0,,Q46791
3647,YGER_ECOLI,251.0, ,9.0,,Q46798
3648,DPAL_ECOLI,398.0, ,1.0,,P66899
3649,YGFB_ECOLI,192.0, ,0.0,,P0A8C4
3650,YGFI_ECOLI,298.0, ,0.0,,P52044
3651,YGFM_ECOLI,259.0, ,0.0,,P64557
3652,YGFT_ECOLI,639.0, ,0.0,,Q46820
3653,YGGC_ECOLI,237.0, ,0.0,,P11664
3654,YGGG_ECOLI,252.0, ,12.0,,P25894
